28-10-2014,987.0,235.0,161.0,166.0,103.0,153.0,258.0,613.0,1773.0,1787.0,775.0,857.0,596.0,1042.0,932.0,1159.0,2590.0,1461.0,1344.0,1224.0,1536.0,1954.0,1400.0,911.0
29-10-2014,837.0,377.0,190.0,228.0,350.0,728.0,949.0,1078.0,1469.0,1664.0,1149.0,1013.0,800.0,1314.0,1023.0,900.0,543.0,675.0,519.0,775.0,1428.0,1266.0,1256.0,732.0
30-10-2014,867.0,453.0,462.0,409.0,437.0,434.0,543.0,1190.0,2256.0,1576.0,1612.0,1057.0,1108.0,1017.0,1433.0,1093.0,498.0,666.0,783.0,1214.0,1130.0,1022.0,890.0,764.0
31-10-2014,694.0,806.0,203.0,106.0,26.0,232.0,608.0,911.0,1883.0,1529.0,1060.0,1025.0,1178.0,1263.0,959.0,1205.0,632.0,816.0,991.0,1448.0,955.0,1002.0,974.0,754.0
01-11-2014,518.0,410.0,365.0,189.0,605.0,256.0,675.0,525.0,863.0,1226.0,1270.0,1698.0,1273.0,1136.0,1622.0,1200.0,1573.0,1139.0,971.0,920.0,1284.0,725.0,886.0,1569.0
02-11-2014,678.0,580.0,264.0,239.0,245.0,203.0,721.0,391.0,1534.0,1174.0,1557.0,1471.0,1068.0,1610.0,1319.0,1504.0,1577.0,1099.0,854.0,1420.0,1125.0,1323.0,769.0,863.0
03-11-2014,584.0,432.0,325.0,133.0,89.0,428.0,580.0,732.0,1208.0,1687.0,1094.0,1103.0,1203.0,1312.0,1333.0,976.0,789.0,1078.0,553.0,736.0,1622.0,1091.0,1051.0,1128.0
04-11-2014,761.0,328.0,169.0,112.0,76.0,258.0,887.0,1073.0,1574.0,1690.0,962.0,790.0,928.0,832.0,695.0,1013.0,787.0,847.0,848.0,1069.0,1305.0,1049.0,1040.0,994.0
05-11-2014,500.0,433.0,64.0,192.0,86.0,410.0,607.0,992.0,1467.0,1345.0,796.0,921.0,1244.0,1203.0,1049.0,1205.0,713.0,848.0,1071.0,823.0,1095.0,1560.0,1097.0,891.0
06-11-2014,993.0,502.0,213.0,482.0,274.0,212.0,396.0,1079.0,1776.0,1795.0,1016.0,1296.0,1128.0,832.0,725.0,860.0,641.0,525.0,768.0,1179.0,1170.0,1455.0,641.0,821.0
07-11-2014,833.0,348.0,180.0,348.0,83.0,171.0,566.0,1650.0,1662.0,1603.0,1250.0,964.0,1216.0,957.0,974.0,963.0,660.0,1143.0,953.0,1376.0,1031.0,914.0,754.0,605.0
08-11-2014,605.0,538.0,445.0,277.0,114.0,275.0,411.0,1376.0,1080.0,1295.0,1641.0,1533.0,1581.0,1609.0,1407.0,1911.0,1562.0,1492.0,1125.0,1026.0,1158.0,1163.0,805.0,964.0
09-11-2014,570.0,394.0,259.0,159.0,238.0,476.0,538.0,210.0,565.0,747.0,2003.0,1121.0,1275.0,1754.0,1145.0,1218.0,822.0,775.0,1259.0,1698.0,898.0,990.0,839.0,863.0
10-11-2014,705.0,611.0,418.0,373.0,334.0,394.0,744.0,662.0,1035.0,1736.0,929.0,1119.0,1164.0,1157.0,913.0,1486.0,1065.0,852.0,925.0,946.0,1141.0,1509.0,1133.0,803.0
11-11-2014,648.0,623.0,409.0,396.0,297.0,334.0,1295.0,674.0,2201.0,1256.0,922.0,882.0,797.0,852.0,949.0,697.0,689.0,623.0,953.0,1073.0,1254.0,1251.0,819.0,1280.0
12-11-2014,672.0,428.0,414.0,170.0,91.0,286.0,1094.0,1883.0,2169.0,1467.0,748.0,1065.0,1136.0,675.0,942.0,842.0,443.0,530.0,1082.0,1005.0,1493.0,1028.0,1224.0,849.0
13-11-2014,965.0,449.0,320.0,198.0,40.0,557.0,621.0,838.0,1875.0,1539.0,866.0,633.0,1002.0,963.0,1042.0,933.0,616.0,535.0,896.0,1279.0,1126.0,933.0,1178.0,1105.0
14-11-2014,734.0,573.0,251.0,203.0,244.0,286.0,1263.0,1062.0,1935.0,1208.0,741.0,645.0,1065.0,1164.0,1053.0,1024.0,607.0,747.0,867.0,1036.0,1564.0,1524.0,1060.0,564.0
15-11-2014,996.0,710.0,370.0,209.0,193.0,298.0,381.0,530.0,916.0,1297.0,1040.0,1319.0,1281.0,1766.0,1213.0,1460.0,1052.0,923.0,803.0,983.0,1299.0,1498.0,932.0,989.0
16-11-2014,704.0,910.0,507.0,342.0,291.0,461.0,392.0,280.0,1303.0,875.0,1468.0,1552.0,1265.0,1142.0,1559.0,1532.0,1201.0,1171.0,809.0,1385.0,1143.0,1037.0,1040.0,544.0
17-11-2014,638.0,650.0,316.0,422.0,494.0,381.0,1250.0,1588.0,2814.0,1380.0,1184.0,882.0,778.0,1169.0,948.0,582.0,986.0,1076.0,636.0,1133.0,1282.0,786.0,1102.0,928.0
18-11-2014,663.0,366.0,132.0,124.0,114.0,26.0,290.0,1414.0,1865.0,1498.0,1238.0,1002.0,988.0,872.0,782.0,731.0,704.0,899.0,482.0,990.0,1134.0,1407.0,1235.0,827.0
19-11-2014,596.0,397.0,105.0,92.0,505.0,661.0,381.0,1002.0,2160.0,1652.0,1259.0,1306.0,1348.0,953.0,836.0,872.0,659.0,904.0,719.0,854.0,1789.0,1138.0,1005.0,995.0
20-11-2014,581.0,417.0,195.0,230.0,176.0,274.0,608.0,825.0,1669.0,1753.0,1461.0,1240.0,1050.0,992.0,913.0,1317.0,1066.0,897.0,1141.0,1143.0,1041.0,1181.0,1004.0,1489.0
21-11-2014,1063.0,378.0,511.0,699.0,588.0,200.0,835.0,1107.0,1835.0,1858.0,1210.0,1252.0,1023.0,1388.0,798.0,998.0,705.0,1172.0,1137.0,1402.0,1343.0,1391.0,1073.0,828.0
22-11-2014,750.0,611.0,397.0,162.0,369.0,371.0,660.0,530.0,744.0,1393.0,1540.0,1578.0,2632.0,1552.0,2243.0,2010.0,1326.0,1415.0,1524.0,1188.0,1447.0,1074.0,582.0,649.0
23-11-2014,740.0,963.0,360.0,310.0,479.0,733.0,652.0,647.0,996.0,1151.0,2233.0,1781.0,1752.0,1162.0,1433.0,1485.0,1263.0,1294.0,1690.0,1256.0,1076.0,828.0,986.0,808.0
24-11-2014,635.0,377.0,287.0,319.0,369.0,427.0,888.0,1145.0,1726.0,1860.0,1239.0,1008.0,1000.0,1268.0,903.0,865.0,862.0,773.0,809.0,1233.0,1465.0,1546.0,928.0,876.0
25-11-2014,1173.0,508.0,202.0,389.0,129.0,292.0,997.0,867.0,2333.0,1537.0,1341.0,1013.0,947.0,1040.0,995.0,1017.0,711.0,709.0,843.0,1226.0,1374.0,1895.0,1189.0,772.0
26-11-2014,668.0,668.0,456.0,436.0,379.0,461.0,735.0,956.0,1840.0,1648.0,799.0,960.0,1053.0,1138.0,766.0,1161.0,622.0,727.0,710.0,766.0,1327.0,1185.0,843.0,698.0
27-11-2014,683.0,566.0,263.0,198.0,102.0,175.0,470.0,953.0,1619.0,1450.0,1368.0,1522.0,1257.0,1221.0,1460.0,1225.0,851.0,930.0,1040.0,872.0,1093.0,1348.0,1027.0,796.0
28-11-2014,731.0,604.0,372.0,428.0,273.0,394.0,798.0,1078.0,1742.0,1653.0,1289.0,861.0,837.0,1073.0,938.0,1050.0,1193.0,858.0,993.0,718.0,1544.0,1350.0,867.0,788.0
29-11-2014,543.0,693.0,388.0,331.0,447.0,186.0,522.0,837.0,679.0,930.0,1281.0,1143.0,1489.0,1546.0,1369.0,1529.0,2464.0,1354.0,2000.0,1234.0,1519.0,1505.0,929.0,826.0
30-11-2014,623.0,624.0,374.0,279.0,340.0,374.0,412.0,317.0,557.0,761.0,1844.0,1793.0,1627.0,1342.0,1346.0,1752.0,1133.0,1189.0,1332.0,871.0,1096.0,1079.0,1000.0,1037.0
03-12-2014,849.0,554.0,298.0,248.0,407.0,376.0,650.0,973.0,2146.0,1332.0,1239.0,955.0,857.0,1259.0,1099.0,1108.0,650.0,1033.0,674.0,1131.0,1673.0,1332.0,1341.0,872.0
04-12-2014,807.0,966.0,635.0,504.0,403.0,518.0,861.0,1535.0,2228.0,1973.0,1556.0,1073.0,993.0,939.0,852.0,1023.0,951.0,653.0,1257.0,1156.0,1099.0,1408.0,1118.0,926.0
05-12-2014,671.0,540.0,351.0,229.0,192.0,303.0,923.0,1356.0,2050.0,1828.0,1118.0,1120.0,1183.0,1181.0,1458.0,1831.0,1184.0,848.0,1073.0,1471.0,1360.0,1425.0,1440.0,891.0
06-12-2014,807.0,594.0,411.0,418.0,303.0,334.0,472.0,527.0,1116.0,1217.0,1642.0,1624.0,1419.0,1616.0,2272.0,1892.0,1475.0,1279.0,1446.0,1153.0,1633.0,1134.0,981.0,1010.0
07-12-2014,759.0,654.0,370.0,322.0,582.0,645.0,274.0,293.0,583.0,1156.0,1727.0,1429.0,2071.0,1568.0,967.0,1427.0,1279.0,1039.0,1466.0,741.0,1371.0,1347.0,1008.0,868.0
08-12-2014,1266.0,774.0,629.0,566.0,618.0,499.0,310.0,753.0,739.0,818.0,1803.0,1789.0,1564.0,1274.0,1917.0,1456.0,1208.0,1173.0,1249.0,1343.0,1383.0,1221.0,1166.0,971.0
09-12-2014,905.0,442.0,321.0,383.0,206.0,242.0,1218.0,1758.0,2000.0,1674.0,1290.0,1200.0,1203.0,1064.0,1162.0,1763.0,956.0,1139.0,901.0,875.0,1710.0,1499.0,1119.0,961.0
10-12-2014,835.0,688.0,369.0,377.0,346.0,302.0,1288.0,1153.0,2836.0,1398.0,1169.0,1128.0,1031.0,786.0,965.0,951.0,1130.0,717.0,1296.0,1417.0,1498.0,1437.0,1018.0,945.0
11-12-2014,851.0,787.0,655.0,645.0,594.0,566.0,1184.0,1558.0,2239.0,1721.0,926.0,1047.0,1137.0,1223.0,1009.0,1091.0,1143.0,899.0,1235.0,1111.0,1812.0,1229.0,919.0,955.0
12-12-2014,749.0,724.0,507.0,295.0,272.0,318.0,492.0,1485.0,1204.0,1829.0,1724.0,1161.0,1317.0,1411.0,1043.0,983.0,810.0,1060.0,780.0,1298.0,989.0,1267.0,1173.0,757.0
13-12-2014,824.0,571.0,459.0,420.0,239.0,446.0,758.0,475.0,882.0,924.0,1687.0,1701.0,1508.0,1645.0,1626.0,1970.0,1190.0,1309.0,1365.0,1714.0,1758.0,1376.0,998.0,698.0
14-12-2014,731.0,604.0,445.0,331.0,245.0,257.0,416.0,706.0,1406.0,755.0,1443.0,1400.0,1236.0,1281.0,1784.0,1437.0,1347.0,1337.0,1118.0,1504.0,1198.0,1373.0,1008.0,1036.0
15-12-2014,740.0,973.0,272.0,95.0,110.0,320.0,643.0,1478.0,1152.0,1527.0,854.0,844.0,921.0,860.0,1059.0,1281.0,1108.0,1002.0,768.0,949.0,1333.0,1314.0,1220.0,899.0
16-12-2014,882.0,499.0,449.0,229.0,114.0,112.0,282.0,1130.0,2333.0,1927.0,1134.0,751.0,591.0,667.0,1059.0,763.0,1074.0,733.0,1172.0,1447.0,1652.0,1329.0,1086.0,645.0
17-12-2014,771.0,730.0,433.0,129.0,143.0,171.0,365.0,746.0,1418.0,1617.0,1010.0,1095.0,806.0,773.0,837.0,704.0,480.0,594.0,736.0,839.0,1327.0,945.0,951.0,862.0
18-12-2014,917.0,512.0,252.0,263.0,84.0,165.0,365.0,550.0,1132.0,1845.0,1136.0,1119.0,1129.0,1157.0,1097.0,683.0,1169.0,501.0,1309.0,1213.0,1562.0,934.0,1176.0,846.0
19-12-2014,900.0,632.0,283.0,374.0,287.0,218.0,857.0,1613.0,1792.0,1196.0,1241.0,1051.0,1441.0,1180.0,904.0,951.0,909.0,999.0,646.0,830.0,1277.0,810.0,932.0,862.0
20-12-2014,756.0,537.0,497.0,236.0,194.0,246.0,320.0,493.0,596.0,1240.0,1214.0,1404.0,1637.0,1234.0,1547.0,1647.0,1322.0,1538.0,995.0,1049.0,997.0,942.0,832.0,697.0
21-12-2014,1029.0,933.0,490.0,390.0,288.0,308.0,492.0,391.0,507.0,1094.0,1587.0,1876.0,1637.0,1245.0,1305.0,1384.0,1389.0,1231.0,770.0,1022.0,1093.0,1009.0,685.0,548.0
